PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2018-05-15,P,2,3,9,11,15,19,27,30,31,35,36,37,40,46,50,52,53,61,62,70
2018-05-15,A,8,11,17,22,25,34,35,36,40,43,44,45,46,55,62,65,66,68,69,70
2018-05-14,P,2,7,8,10,11,22,26,30,34,37,38,42,48,49,52,54,55,59,63,66
2018-05-14,A,7,8,13,14,17,19,21,27,32,39,40,41,42,48,50,51,56,59,60,66
2018-05-13,P,9,12,16,19,20,21,22,33,38,39,43,47,50,55,58,62,63,66,67,68
2018-05-13,A,7,9,10,12,14,15,23,25,28,29,30,31,33,36,38,45,46,53,66,69
2018-05-12,P,2,3,6,10,12,13,14,23,27,30,33,40,42,47,51,55,57,63,64,68
2018-05-12,A,3,6,7,11,17,19,21,26,30,32,35,36,37,42,46,48,51,56,64,69
2018-05-11,P,1,2,4,6,8,15,19,21,24,30,35,39,43,44,47,48,51,56,61,62
2018-05-11,A,5,6,8,10,11,14,25,28,30,35,36,38,43,50,53,55,59,65,68,69
2018-05-10,P,6,7,9,11,16,20,24,30,33,34,35,37,38,43,53,54,63,65,66,70
2018-05-10,A,3,5,10,14,15,20,28,31,35,37,41,44,45,46,52,53,61,63,64,67
2018-05-09,P,2,3,4,7,9,10,13,14,16,18,35,39,42,46,47,48,56,58,60,64
2018-05-09,A,1,3,5,6,8,12,18,24,25,34,36,37,40,41,47,49,56,59,65,66
2018-05-08,P,9,10,11,12,17,24,28,29,31,33,39,40,48,52,53,55,56,63,64,69
2018-05-08,A,1,3,4,12,17,22,34,37,39,41,42,46,47,54,55,58,60,63,65,70
2018-05-07,P,5,14,15,16,22,28,30,31,33,36,40,42,47,48,49,51,57,58,66,68
2018-05-07,A,3,4,6,17,22,24,25,26,33,35,43,49,51,54,61,64,65,66,67,70
2018-05-06,P,8,12,16,19,21,24,25,26,32,33,35,39,41,43,44,46,52,54,58,65
2018-05-06,A,1,6,10,13,15,17,20,30,31,33,37,46,49,54,56,57,58,63,67,70
2018-05-05,P,1,6,8,9,18,21,23,25,30,32,35,40,47,50,56,57,59,62,66,69
2018-05-05,A,1,2,3,4,6,8,14,19,22,27,28,31,36,39,49,50,52,65,66,67
2018-05-04,P,4,9,11,15,18,19,22,25,27,31,36,38,41,46,48,54,59,61,67,70
2018-05-04,A,1,7,12,14,17,22,23,25,30,31,32,42,44,46,48,50,52,53,55,70
2018-05-03,P,6,9,12,15,19,21,22,26,27,32,33,37,42,45,48,50,52,57,61,68
2018-05-03,A,1,4,7,10,14,26,28,32,34,38,41,50,52,53,54,62,63,65,67,69
2018-05-02,P,7,9,12,15,16,17,19,31,33,34,36,44,46,47,52,55,58,64,66,70
2018-05-02,A,3,5,11,14,24,26,27,28,31,35,37,45,50,51,53,55,56,58,60,65
2018-05-01,P,2,3,17,25,30,31,32,33,34,36,41,44,48,53,56,57,58,67,69,70
2018-05-01,A,1,4,7,9,15,19,21,26,28,29,33,38,41,44,49,52,55,58,67,69
2018-04-30,P,2,5,8,10,20,25,28,29,30,31,42,46,48,54,56,57,65,66,67,69
2018-04-30,A,1,3,7,27,30,33,35,38,40,41,43,46,47,49,51,52,55,59,65,70
2018-04-29,A,2,7,11,13,17,18,19,22,23,26,27,28,29,30,31,33,38,40,47,64
2018-04-28,P,17,19,20,22,24,30,33,36,43,44,45,46,48,49,54,58,59,63,66,68
2018-04-28,A,1,4,6,7,13,16,17,22,23,36,39,40,45,46,49,62,63,66,69,70
2018-04-27,P,1,3,9,10,18,21,23,27,37,41,42,46,47,52,54,57,58,60,62,63
2018-04-27,A,1,3,13,14,15,20,22,29,31,32,40,44,48,51,57,59,62,64,65,69
2018-04-26,P,1,2,4,15,17,19,20,30,32,39,40,41,42,43,50,51,56,63,66,68
2018-04-26,A,5,6,8,18,19,24,26,28,30,31,33,36,38,46,49,50,53,55,62,69
2018-04-25,P,5,9,21,23,32,34,35,39,43,48,50,51,54,57,62,64,65,67,68,70
2018-04-25,A,1,2,4,6,7,8,20,25,28,30,32,36,38,39,47,49,57,61,69,70
2018-04-24,P,2,7,8,11,18,29,31,34,36,38,39,42,44,53,54,58,59,61,64,66
2018-04-24,A,4,6,8,15,19,22,23,24,27,28,33,36,38,40,43,46,48,53,54,59
2018-04-23,P,1,4,7,8,11,16,18,19,25,27,28,30,34,38,39,42,47,53,56,70
2018-04-23,A,1,4,8,14,17,23,24,30,38,42,46,48,49,51,53,56,58,61,67,70
2018-04-22,P,3,7,8,9,10,16,19,20,25,28,29,30,31,47,54,57,58,59,67,70
2018-04-22,A,5,7,9,13,14,19,22,25,26,42,43,47,48,49,51,58,59,61,62,70
2018-04-21,P,2,5,13,16,18,20,22,28,29,34,36,37,44,47,48,52,54,55,56,61
2018-04-21,A,1,6,17,19,28,30,37,38,40,46,48,49,51,52,55,58,59,60,63,68
2018-04-20,P,3,5,8,10,12,14,16,24,29,31,35,36,38,39,44,46,47,54,59,63
2018-04-20,A,2,4,5,15,17,19,22,27,28,31,34,35,38,39,47,54,61,63,65,66
2018-04-19,P,2,4,9,14,18,24,29,30,31,40,43,47,56,58,59,60,63,65,66,68
2018-04-19,A,1,7,12,13,14,17,23,25,26,27,31,38,40,42,43,47,49,52,57,63
2018-04-18,P,3,5,6,12,15,18,21,23,25,28,29,36,40,44,51,56,57,58,64,70
2018-04-18,A,2,4,8,11,15,18,20,22,23,26,28,29,31,32,34,40,50,56,57,65
2018-04-17,P,3,8,11,13,15,16,17,19,20,22,27,29,34,40,44,45,51,53,56,60
2018-04-17,A,2,5,12,15,18,31,33,35,38,39,41,42,43,46,52,54,60,62,66,68
2018-04-16,P,2,3,6,10,15,17,19,21,28,36,42,45,48,51,54,56,58,67,69,70
2018-04-16,A,1,6,7,9,22,24,26,28,32,34,35,44,47,56,58,60,61,64,66,67
2018-04-15,P,7,10,19,21,22,25,29,36,37,39,40,41,43,44,54,61,64,65,66,69
2018-04-15,A,8,13,14,15,18,22,24,29,30,31,36,38,43,47,48,54,55,62,63,66
2018-04-14,P,3,16,20,21,33,36,45,46,48,54,56,58,60,61,65,66,67,68,69,70
2018-04-14,A,2,9,12,16,17,18,21,26,30,34,40,41,42,45,55,56,61,63,66,68
2018-04-13,P,1,4,5,6,10,13,16,20,25,26,32,33,37,40,44,49,56,57,61,68
2018-04-13,A,1,2,6,18,19,25,28,32,34,37,43,47,49,52,55,57,59,65,67,70
2018-04-12,P,1,5,11,15,20,21,30,31,37,42,44,48,51,55,57,60,63,64,67,69
2018-04-12,A,2,7,9,13,20,22,25,26,28,29,34,35,38,40,42,55,59,63,65,69
2018-04-11,P,3,4,5,8,10,11,14,18,20,22,33,34,39,41,44,46,47,48,56,62
2018-04-11,A,1,3,5,6,13,16,18,22,24,25,28,30,34,44,47,49,62,65,67,69
2018-04-10,P,6,9,12,22,27,31,35,43,49,51,53,54,55,56,58,60,64,65,67,70
2018-04-10,A,1,2,8,12,17,22,23,24,28,29,38,39,40,46,51,53,56,58,67,70
2018-04-09,P,4,5,8,9,10,13,14,22,25,27,28,33,34,37,40,46,52,53,59,62
2018-04-09,A,2,3,6,20,22,27,28,30,31,34,35,36,44,45,47,52,58,60,62,70
2018-04-08,P,2,6,7,11,17,30,31,36,38,41,44,45,46,47,50,51,52,54,55,62
2018-04-08,A,4,5,10,11,15,16,23,24,40,42,43,48,54,56,59,60,65,67,68,70
2018-04-07,P,5,14,15,20,22,24,27,32,39,44,48,49,50,52,53,54,60,61,64,69
2018-04-07,A,2,3,15,16,19,27,28,37,44,45,50,51,54,55,56,58,60,64,65,66
2018-04-06,P,13,14,15,16,19,27,29,30,31,34,38,41,42,43,50,53,55,57,64,65
2018-04-06,A,2,9,14,17,19,24,25,37,40,41,43,45,49,57,60,61,63,65,66,69
2018-04-05,P,3,7,8,9,15,17,18,23,30,39,46,47,48,50,52,53,58,59,64,65
2018-04-05,A,1,4,6,9,25,28,31,32,33,37,42,44,45,51,54,56,59,66,67,70
2018-04-04,P,4,5,9,10,12,15,17,20,21,24,26,27,51,52,55,59,61,66,67,69
2018-04-04,A,2,6,8,11,15,25,26,28,30,33,39,41,47,49,51,52,57,58,67,69
2018-04-03,P,3,15,18,23,26,27,28,32,39,41,44,45,49,51,53,55,59,61,67,68
2018-04-03,A,1,5,8,9,15,17,23,24,25,32,33,38,39,41,42,46,47,51,65,69
2018-04-02,P,4,7,8,12,20,23,27,32,34,36,37,39,40,41,47,52,65,66,67,69
2018-04-02,A,6,8,11,17,18,19,20,21,25,33,37,43,44,53,54,58,63,64,66,69
2018-04-01,P,5,7,9,12,17,18,23,26,28,35,45,48,51,52,54,62,63,66,69,70
2018-04-01,A,7,14,15,18,24,33,34,39,43,44,46,47,49,52,53,55,56,62,65,69
2018-03-31,P,2,3,7,10,12,15,18,19,30,31,40,41,42,43,51,54,55,56,62,65
2018-03-31,A,2,19,22,34,35,36,37,41,44,49,50,51,52,54,56,60,61,63,68,69
2018-03-30,P,2,3,6,9,10,19,23,24,26,31,32,34,40,48,60,62,63,67,69,70
2018-03-30,A,5,7,11,12,15,24,30,37,40,43,44,46,49,51,53,57,58,59,62,67
2018-03-29,P,1,6,10,16,18,22,26,30,31,34,36,42,43,46,51,52,54,63,66,69
2018-03-29,A,6,7,8,12,16,17,18,19,20,21,23,25,26,38,39,46,51,55,59,68
2018-03-28,P,2,3,4,5,6,22,24,25,30,32,43,47,49,57,58,59,61,63,68,70
2018-03-28,A,1,11,13,14,15,20,25,28,31,34,40,41,42,45,48,57,61,63,65,67
2018-03-27,P,1,2,3,5,8,9,12,13,16,24,25,29,30,32,35,36,48,56,69,70
2018-03-27,A,3,6,9,12,13,16,21,28,30,37,39,40,46,55,58,59,60,63,66,70
2018-03-26,P,5,9,16,17,23,26,28,30,33,39,40,42,44,45,53,57,60,63,64,65
2018-03-26,A,2,5,6,8,9,15,17,18,21,30,33,41,47,54,59,63,65,67,68,69
2018-03-25,P,2,3,7,9,11,12,25,29,37,38,42,46,47,52,54,62,64,66,68,69
2018-03-25,A,6,16,19,21,22,23,24,31,38,42,45,46,50,52,55,57,64,68,69,70
2018-03-24,P,2,16,22,23,24,29,31,36,43,45,52,53,54,57,60,62,63,66,67,68
2018-03-24,A,1,5,9,10,11,12,15,20,21,22,26,28,36,43,45,47,56,58,59,60
2018-03-23,P,1,2,3,9,26,27,30,32,39,40,42,47,52,55,58,59,61,64,66,67
2018-03-23,A,1,3,12,17,26,31,33,37,38,39,40,41,42,49,50,52,54,57,59,66
2018-03-22,P,9,10,11,15,17,20,22,30,40,42,43,44,50,53,57,58,59,60,64,69
2018-03-22,A,1,3,5,6,8,10,14,19,27,34,35,39,44,46,52,55,56,63,66,67
2018-03-21,P,1,4,9,10,15,35,36,37,38,39,40,45,47,55,57,58,60,61,62,70
2018-03-21,A,4,7,9,11,13,15,16,24,34,36,40,44,46,50,51,54,55,56,66,68
2018-03-20,P,8,9,11,13,14,15,22,23,24,27,28,33,34,48,49,50,56,61,64,70
2018-03-20,A,4,8,10,12,13,14,15,18,22,23,33,35,36,37,39,45,48,64,68,69
2018-03-19,P,4,6,15,19,20,22,28,29,34,35,36,38,47,48,50,51,58,65,67,69
2018-03-19,A,10,15,19,22,24,25,28,29,33,35,36,44,46,48,51,53,54,67,68,70
2018-03-18,P,1,2,3,9,12,20,22,26,33,34,39,41,42,46,47,48,52,55,65,70
2018-03-18,A,5,6,7,9,20,27,28,31,34,37,39,42,46,47,48,53,55,56,58,62
2018-03-17,P,1,10,13,19,23,26,32,34,35,36,43,46,49,52,56,57,60,62,63,64
2018-03-17,A,1,2,6,7,10,13,14,26,29,33,35,39,42,43,46,53,55,57,58,69
2018-03-16,P,1,2,6,11,12,27,29,31,32,33,35,40,49,52,58,59,61,62,64,67
2018-03-16,A,1,2,3,4,9,26,28,34,39,40,43,44,47,50,54,60,63,64,67,70
2018-03-15,P,1,3,5,9,11,14,18,24,27,30,31,34,38,48,49,50,58,60,65,68
2018-03-15,A,7,12,14,15,17,19,22,23,27,29,30,32,40,45,49,53,62,63,64,67
2018-03-14,P,3,9,11,18,21,24,28,31,37,42,44,45,47,48,49,52,57,58,60,66
2018-03-14,A,6,8,11,13,14,16,32,33,34,37,38,40,45,46,47,50,52,60,62,65
2018-03-13,P,4,7,8,9,17,23,30,31,32,35,48,50,54,57,58,63,66,68,69,70
2018-03-13,A,3,9,20,25,36,41,42,43,49,52,54,55,56,58,59,61,62,67,68,69
2018-03-12,P,2,6,9,10,22,23,25,26,29,31,35,36,40,41,45,49,50,51,53,59
2018-03-12,A,1,6,14,23,25,26,31,33,35,39,40,45,46,48,52,53,60,62,64,65
2018-03-11,P,8,9,10,13,14,16,24,25,26,27,35,36,38,49,51,53,59,60,61,70
2018-03-11,A,1,3,4,7,13,16,21,30,31,32,35,37,39,42,48,49,55,56,59,67
2018-03-10,P,1,3,5,6,10,20,22,35,38,40,41,49,51,52,56,58,61,64,65,66
2018-03-10,A,7,8,12,15,16,21,23,26,28,30,32,39,41,49,55,56,57,58,63,64
2018-03-09,P,4,5,6,9,10,16,20,22,26,30,38,40,42,44,49,53,54,61,67,69
2018-03-09,A,6,9,12,13,18,20,24,25,28,29,31,33,34,48,49,55,58,60,64,69
2018-03-08,P,10,11,18,19,23,24,30,31,35,37,38,39,46,47,48,49,58,62,66,69
2018-03-08,A,2,7,8,21,24,30,35,39,45,48,49,50,52,53,54,55,57,61,65,69
2018-03-07,P,1,5,6,7,14,17,24,33,39,40,45,46,49,53,55,56,58,64,66,69
2018-03-07,A,3,7,8,10,18,19,23,25,29,30,32,36,40,47,49,50,52,62,66,70
2018-03-06,P,2,3,6,7,8,10,15,16,21,22,24,25,40,45,46,49,54,58,68,70
2018-03-06,A,1,9,11,13,15,16,18,19,22,23,26,36,38,40,44,45,47,53,56,65
2018-03-05,P,8,11,29,30,32,33,37,40,41,43,46,47,48,49,51,55,56,58,63,70
2018-03-05,A,2,6,15,24,25,29,30,34,40,41,42,45,50,53,54,56,57,62,68,69
2018-03-04,P,3,5,10,12,14,17,18,19,23,25,27,30,38,39,46,50,53,57,60,65
2018-03-04,A,11,22,29,31,35,37,38,39,42,43,44,47,51,55,57,58,59,63,64,67
2018-03-03,P,1,6,13,22,23,26,31,32,34,40,41,42,45,47,48,51,64,66,67,69
2018-03-03,A,2,4,10,12,13,15,20,21,27,28,32,36,38,44,45,48,51,54,57,64
2018-03-02,P,1,3,5,6,13,14,16,18,23,26,30,31,34,42,47,48,58,64,65,67
2018-03-02,A,2,4,9,15,21,23,27,28,30,33,35,44,46,49,50,55,56,57,60,69
2018-03-01,P,2,3,4,11,17,23,33,37,38,44,49,50,51,53,54,56,58,64,65,68
2018-03-01,A,1,5,10,12,14,19,29,32,37,38,43,49,53,57,58,59,62,63,65,66
2018-02-28,P,2,8,10,15,17,22,30,31,39,43,46,50,51,52,53,59,61,66,67,70
2018-02-28,A,1,3,5,8,11,17,28,31,32,36,38,39,43,44,50,51,54,57,59,64
2018-02-27,P,11,16,24,25,29,30,31,33,39,41,42,43,44,46,49,50,57,58,60,67
2018-02-27,A,1,3,5,7,9,11,13,17,18,20,23,24,28,29,37,38,48,52,62,70
2018-02-26,P,1,5,10,12,14,17,20,28,31,34,36,38,43,47,49,50,57,58,63,65
2018-02-26,A,4,11,20,27,28,29,35,37,42,43,48,49,50,52,57,58,60,67,69,70
2018-02-25,P,1,6,11,12,17,19,24,26,29,30,37,45,47,48,52,56,57,58,60,62
2018-02-25,A,3,5,10,14,21,25,26,27,29,31,33,38,39,50,52,56,57,61,66,68
2018-02-24,P,1,2,10,14,17,18,23,24,29,30,32,35,41,44,48,50,51,54,57,68
2018-02-24,A,1,6,13,16,25,26,32,36,38,40,42,46,47,50,54,55,59,60,61,68
2018-02-23,P,2,4,8,9,10,15,16,18,21,27,28,31,34,40,49,53,55,61,62,66
2018-02-23,A,3,4,5,9,22,30,32,36,40,42,45,46,51,54,57,58,59,60,61,64
2018-02-22,P,2,9,15,16,19,25,27,28,30,33,42,43,44,45,49,52,54,57,61,63
2018-02-22,A,4,8,10,11,17,20,27,28,37,46,48,51,54,56,57,58,60,62,63,64
2018-02-21,P,3,6,9,13,14,16,19,22,27,30,33,38,40,42,48,50,51,57,59,61
2018-02-21,A,2,6,7,11,14,24,25,27,28,34,38,39,40,52,54,61,62,63,66,70
2018-02-20,P,1,6,15,16,17,19,20,24,32,35,40,41,43,45,56,61,65,66,68,69
2018-02-20,A,4,5,6,9,10,13,17,19,20,21,24,28,35,37,42,43,55,59,60,64
2018-02-19,P,1,3,6,8,17,18,19,22,23,27,29,32,35,37,43,49,67,68,69,70
2018-02-19,A,3,5,6,8,9,14,16,27,36,38,42,43,50,51,55,56,57,60,61,62
2018-02-18,P,1,4,7,10,11,14,21,27,36,37,40,53,54,57,58,59,64,66,67,68
2018-02-18,A,1,4,8,9,12,13,18,22,31,33,38,42,46,47,48,49,52,59,62,67
2018-02-17,P,4,7,9,11,15,17,25,35,36,37,39,40,42,44,45,46,52,55,57,59
2018-02-17,A,2,4,7,8,13,15,19,21,22,23,25,26,33,38,44,53,57,58,66,68
2018-02-16,P,1,12,14,17,21,22,27,31,35,36,38,39,44,50,56,60,63,64,65,68
2018-02-16,A,3,4,5,9,11,12,23,26,27,32,39,47,48,55,56,58,60,65,67,69
2018-02-15,P,3,5,8,9,11,13,20,27,31,33,34,41,47,49,55,60,62,64,68,70
2018-02-15,A,2,3,13,15,21,23,25,27,28,30,32,36,40,41,44,52,54,60,61,62
2018-02-14,P,2,7,8,12,20,29,35,39,41,42,43,46,49,50,51,55,57,63,68,70
2018-02-14,A,1,2,3,12,15,22,29,31,32,33,34,35,38,47,51,57,58,60,63,64
2018-02-13,P,2,4,5,11,12,15,16,22,24,25,28,29,32,33,34,41,55,58,60,65
2018-02-13,A,3,4,7,13,18,19,21,22,28,33,34,37,42,44,47,48,53,54,55,65
2018-02-12,P,1,2,3,6,8,9,11,15,23,28,34,43,44,49,50,51,52,60,62,67
2018-02-12,A,6,7,14,21,23,26,28,31,35,37,38,41,49,52,53,54,57,59,63,67
2018-02-11,P,1,2,3,4,7,14,16,17,28,29,30,38,43,51,52,53,59,61,63,65
2018-02-11,A,1,3,4,5,6,8,9,10,16,22,27,32,34,39,44,46,48,53,57,60
2018-02-10,P,4,5,9,18,21,22,31,34,36,41,42,43,44,48,49,50,57,66,67,68
2018-02-10,A,1,5,9,12,15,17,22,23,26,30,35,45,48,53,55,57,58,65,67,68
2018-02-09,P,6,9,10,12,13,16,22,23,25,28,29,32,39,42,44,46,52,60,65,67
2018-02-09,A,3,4,9,11,18,25,30,31,32,36,39,40,48,49,50,55,56,57,59,61
2018-02-08,P,2,5,6,14,20,22,23,25,26,30,33,45,46,50,55,57,61,65,68,70
2018-02-08,A,1,4,7,17,20,21,23,24,25,31,32,41,43,46,47,49,57,59,64,65
2018-02-07,P,3,14,15,16,26,27,31,32,33,35,36,39,44,47,48,51,52,57,61,65
2018-02-07,A,11,14,16,25,26,28,32,33,34,39,42,45,49,50,56,57,65,67,68,69
2018-02-06,P,1,2,5,9,13,14,15,17,26,28,29,32,39,41,42,52,59,60,63,65
2018-02-06,A,6,16,21,30,34,37,39,40,41,43,44,45,50,51,54,55,63,67,69,70
2018-02-05,P,1,4,11,15,16,17,22,27,41,43,46,48,49,52,55,56,63,64,66,67
2018-02-05,A,1,7,9,13,14,20,31,32,33,47,49,53,54,56,60,63,65,66,68,69
2018-02-04,P,2,10,16,17,21,22,32,36,37,38,40,41,43,47,48,50,58,62,63,69
2018-02-04,A,1,4,16,19,21,28,29,32,34,35,38,40,45,50,55,57,60,62,67,68
2018-02-03,P,1,3,8,10,13,14,15,18,19,27,31,38,42,43,44,47,52,63,66,67
2018-02-03,A,2,3,4,5,6,7,10,25,27,31,32,35,38,39,46,49,54,57,59,69
2018-02-02,P,7,10,14,15,20,25,30,34,35,40,46,48,50,52,55,58,63,64,66,69
2018-02-02,A,2,11,13,16,17,19,23,25,26,28,36,37,40,42,49,52,56,67,68,69
2018-02-01,P,9,12,13,15,26,30,31,36,37,42,47,48,49,51,56,58,59,60,64,65
2018-02-01,A,2,4,5,11,12,13,18,27,28,29,31,34,36,38,40,47,59,62,66,69
2018-01-31,P,1,4,7,8,13,19,21,31,35,37,43,44,45,47,55,59,65,67,68,69
2018-01-31,A,1,2,8,11,12,16,32,34,36,38,42,43,44,46,47,50,55,65,67,70
2018-01-30,P,4,16,20,23,27,33,34,35,36,37,40,42,43,44,49,50,53,54,60,64
2018-01-30,A,5,8,10,12,13,16,24,26,31,32,33,34,35,36,43,44,61,62,64,66
2018-01-29,P,6,10,16,19,21,22,23,24,25,34,35,38,39,40,43,46,52,60,61,65
2018-01-26,P,1,5,9,12,16,19,24,25,27,28,29,33,35,40,41,46,47,51,61,62
2018-01-26,A,1,7,9,10,13,14,23,30,31,38,50,51,55,59,61,62,64,66,69,70
2018-01-25,A,3,5,7,13,14,18,21,22,32,33,41,43,45,46,47,51,52,58,65,70
2018-01-24,P,3,4,10,12,14,22,25,40,45,47,51,53,54,55,58,62,64,67,68,69
2018-01-24,A,1,8,9,14,15,22,23,29,35,36,40,42,46,49,55,57,59,63,69,70
2018-01-23,P,5,7,16,18,22,23,26,30,32,35,37,39,41,44,51,60,61,63,65,67
2018-01-23,A,1,11,15,20,25,26,29,32,35,36,38,41,42,46,47,48,52,60,65,68
2018-01-22,P,1,5,10,14,17,19,22,32,33,35,44,48,50,55,59,60,61,62,64,68
2018-01-22,A,2,4,9,12,19,24,28,39,42,43,45,47,51,52,56,60,62,66,67,69
2018-01-21,P,1,4,5,12,13,20,26,27,29,33,35,47,48,52,53,57,58,63,65,67
2018-01-21,A,1,15,16,23,27,28,33,37,39,40,43,44,48,49,53,59,62,67,68,69
2018-01-20,P,2,5,7,15,19,22,23,30,31,33,36,49,54,55,58,60,62,63,68,70
2018-01-20,A,1,8,12,17,21,22,25,29,38,42,48,50,52,54,57,58,62,63,68,69
2018-01-19,P,1,8,10,24,31,36,41,42,43,45,50,53,54,56,60,64,65,66,67,70
2018-01-19,A,2,3,5,7,12,15,25,26,27,29,30,39,47,50,51,57,63,66,67,68
2018-01-18,P,5,8,10,14,19,21,32,36,38,42,49,52,58,60,61,62,64,66,67,69
2018-01-18,A,4,12,13,15,21,22,24,27,30,31,32,38,39,48,56,58,61,65,68,69
2018-01-17,P,2,3,5,8,9,23,24,26,27,35,37,41,42,51,53,60,65,66,67,68
2018-01-17,A,2,4,5,7,10,23,24,25,27,29,33,35,50,52,53,54,57,59,65,68
2018-01-16,P,6,7,9,10,15,25,28,29,32,34,36,41,42,48,53,54,56,59,62,66
2018-01-16,A,1,7,8,9,18,19,23,27,30,33,34,35,42,51,52,53,56,60,65,68
2018-01-15,P,1,8,12,14,18,20,25,29,30,37,40,49,54,55,57,59,62,65,66,70
2018-01-15,A,1,4,5,14,16,24,27,32,36,37,39,41,50,53,54,55,56,61,65,68
2018-01-14,P,3,6,12,14,15,26,27,28,32,37,42,46,50,54,56,58,59,61,64,66
2018-01-14,A,3,4,6,15,25,26,29,31,32,33,36,45,49,51,52,53,58,60,65,67
2018-01-13,P,2,6,14,20,21,30,36,40,41,42,46,47,52,56,59,62,64,66,68,69
2018-01-13,A,1,5,8,9,23,25,26,27,28,31,32,33,41,42,43,45,50,57,69,70
2018-01-12,P,9,13,15,17,21,27,32,33,39,40,42,46,50,53,54,55,59,61,62,64
2018-01-12,A,3,5,14,15,16,17,18,19,21,24,25,28,36,39,43,46,49,51,57,67
2018-01-11,P,1,20,22,28,29,30,33,34,35,41,45,46,52,53,55,57,59,65,69,70
2018-01-11,A,2,5,8,12,15,16,19,20,21,26,28,30,32,33,44,45,48,56,58,68
2018-01-10,P,1,4,7,18,21,22,24,31,39,41,42,46,53,54,55,56,57,63,67,69
2018-01-10,A,3,5,6,11,17,20,21,23,31,42,44,50,51,54,55,56,57,58,62,68
2018-01-09,P,1,6,7,12,20,21,24,27,29,31,35,41,45,48,50,57,58,63,65,68
2018-01-09,A,1,2,5,7,10,11,14,21,26,27,36,37,39,41,49,61,62,63,66,68
2018-01-08,P,4,9,13,17,19,22,25,29,30,35,36,37,41,49,52,57,60,62,68,70
2018-01-08,A,1,7,8,16,18,20,21,22,33,34,44,47,48,51,57,59,60,62,68,70
2018-01-07,P,4,7,10,13,15,21,22,25,28,33,36,37,38,48,52,55,57,58,60,68
2018-01-07,A,4,5,7,9,10,14,19,20,22,23,29,34,37,39,51,53,54,56,58,61
2018-01-06,P,3,4,6,12,16,19,20,21,32,35,42,43,50,55,58,59,66,68,69,70
2018-01-06,A,7,8,13,14,16,27,28,31,32,34,37,39,42,47,49,57,60,63,64,65
2018-01-05,P,1,2,9,14,19,21,27,37,38,39,41,44,47,50,54,60,61,62,64,65
2018-01-05,A,3,5,6,8,9,10,20,24,25,27,29,32,35,41,46,50,51,57,61,68
2018-01-04,P,4,5,6,7,8,10,13,15,27,33,37,47,48,49,54,56,57,58,64,69
2018-01-04,A,1,4,6,7,9,14,20,23,27,32,33,40,41,44,45,47,52,59,67,68
2018-01-03,P,5,7,14,21,23,26,29,30,32,34,38,39,42,43,45,50,57,58,65,68
2018-01-03,A,2,4,10,11,16,18,19,20,22,28,29,30,31,35,43,47,53,56,58,67
2018-01-02,P,5,6,7,8,16,18,26,28,34,35,42,43,44,52,57,58,64,65,66,69
2018-01-02,A,1,5,6,8,9,10,19,22,23,33,34,36,38,43,45,49,50,55,59,64
2018-01-01,P,2,6,9,11,12,13,15,20,21,29,35,36,37,44,47,50,54,55,58,60
2018-01-01,A,2,5,8,13,14,25,26,27,30,31,35,39,41,43,44,45,49,53,64,68
2017-12-31,P,2,3,10,12,18,21,23,25,30,32,37,38,48,49,53,56,61,65,68,70
2017-12-31,A,2,4,15,24,26,27,29,30,34,37,41,45,47,51,53,56,59,61,65,67
2017-12-30,P,2,4,5,9,10,12,13,19,25,27,28,31,33,39,51,57,60,62,63,70
2017-12-30,A,2,4,6,8,10,17,23,24,30,33,35,36,40,42,47,52,53,57,67,68
2017-12-29,P,10,20,22,24,28,33,34,39,40,41,42,45,50,52,57,58,64,65,67,70
2017-12-29,A,1,4,5,7,14,20,21,22,24,25,26,35,52,54,55,59,61,63,68,70
2017-12-28,P,1,3,4,24,26,27,28,35,36,37,38,39,40,48,52,56,59,62,63,65
2017-12-28,A,2,7,12,13,22,23,27,32,33,37,38,40,42,43,49,53,63,64,67,68
2017-12-27,P,1,7,8,11,12,15,17,19,25,28,37,39,41,43,47,51,53,54,66,67
2017-12-27,A,3,11,13,14,15,16,18,20,22,24,29,45,47,48,52,53,55,62,63,70
2017-12-26,P,1,6,7,8,18,22,25,26,30,34,39,41,42,43,54,58,59,60,61,70
2017-12-26,A,1,6,9,16,18,20,25,26,28,33,39,41,42,50,51,53,54,57,61,63
2017-12-25,P,1,5,6,9,13,16,17,20,21,30,45,46,48,50,54,56,59,61,63,67
2017-12-25,A,1,4,5,6,9,10,23,25,29,41,42,43,44,46,54,56,60,61,62,67
2017-12-24,P,2,3,6,7,11,15,18,21,22,25,31,32,34,40,41,45,48,54,68,70
2017-12-24,A,1,2,5,9,18,21,30,32,33,35,36,38,39,42,43,44,56,57,60,62
2017-12-23,P,10,11,13,21,27,29,31,33,41,42,45,46,49,50,55,56,61,67,69,70
2017-12-23,A,1,4,9,12,14,18,19,22,25,35,40,41,43,49,56,61,65,68,69,70
2017-12-22,P,3,5,9,20,23,24,26,27,28,29,32,33,34,38,47,57,58,62,69,70
2017-12-22,A,5,8,9,11,16,21,30,32,34,36,40,41,43,44,48,51,52,59,61,67
2017-12-21,P,2,8,21,23,24,26,28,29,30,32,36,38,39,42,44,45,50,53,65,69
